movieId, movieName, boxInfo, sumBoxInfo, avgShowView, boxRate, showInfo, avgSeatView, date
1218273,误杀,2102.57,11.38亿,9,23.0%,68756,6.2%,2020-01-18
1190122,叶问4：完结篇,1959.58,11.25亿,8,21.4%,71434,5.3%,2020-01-18
1279731,宠爱,1296.43,6.40亿,6,14.2%,67267,4.1%,2020-01-18
1214142,变身特工,797.11,8383.5万,10,8.7%,23361,8.3%,2020-01-18
1206381,灭绝,717.75,719.6万,6,7.8%,45659,4.6%,2020-01-18
1220983,动物特工局,400.37,3407.4万,6,4.3%,21135,5.9%,2020-01-18
247949,冰雪奇缘2,295.04,8.56亿,8,3.2%,11401,7.2%,2020-01-18
1281095,紫罗兰永恒花园 外传：永远与自动手记人偶,283.44,4107.8万,5,3.1%,20729,4.4%,2020-01-18
1303,美丽人生,200.97,5543.3万,7,2.2%,8437,6.5%,2020-01-18
1219754,鲨海逃生,174.40,4139.8万,3,1.9%,21598,2.6%,2020-01-18
1228869,半个喜剧,171.54,1.84亿,7,1.8%,7322,6.6%,2020-01-18
1196202,天使陷落,97.78,6391.1万,5,1.0%,6771,4.1%,2020-01-18
418207,理查德·朱维尔的哀歌,67.90,438.2万,8,0.7%,2388,7.0%,2020-01-18
443387,星球大战：天行者崛起,65.86,1.43亿,6,0.7%,2419,3.6%,2020-01-18
1284594,我为你牺牲,43.39,2.46亿,4,0.4%,2900,3.9%,2020-01-18
1302015,士兵顺溜：兵王争锋,37.89,104.6万,3,0.4%,4502,2.7%,2020-01-18
1189325,捉妖学院,36.00,1285.7万,100,0.3%,60,--,2020-01-18
1299333,鹭世界,34.06,423.6万,13,0.3%,898,9.6%,2020-01-18
1298938,熊出没·狂野大陆,32.88,3616.2万,80,0.3%,119,100%,2020-01-18
1201272,为家而战,32.09,1652.8万,2,0.3%,6007,1.7%,2020-01-18
1261203,解放·终局营救,29.09,4077.8万,43,0.3%,152,38.4%,2020-01-18
1301459,海林都,27.16,4566.1万,122,0.2%,59,100%,2020-01-18
1237279,特警队,24.23,5645.9万,5,0.2%,1442,5.3%,2020-01-18
1255359,别告诉她,23.08,373.8万,5,0.2%,1332,4.6%,2020-01-18
1297995,只有芸知道,16.86,1.59亿,3,0.1%,1601,3.6%,2020-01-18
1298853,致敬英雄,16.54,325.6万,38,0.1%,146,57.9%,2020-01-18
1291012,为爱重生,15.30,2516.2万,24,0.1%,230,100%,2020-01-18
1301498,盲舞,14.51,119.8万,73,0.1%,34,92.7%,2020-01-18
248906,流浪地球,13.68,46.60亿,27,0.1%,51,--,2020-01-18
1213293,小羊肖恩2：末日农场,9.07,1701.8万,4,<0.1%,949,3.3%,2020-01-18
1298827,亲爱的新年好,7.17,6237.8万,2,<0.1%,1204,2.1%,2020-01-18
1258163,利刃出鞘,6.83,2.00亿,11,<0.1%,146,12.5%,2020-01-18
1302042,那人那事,6.65,50.4万,8,<0.1%,37,13.7%,2020-01-18
1301695,城市的星空,4.59,205.0万,67,<0.1%,13,100%,2020-01-18
1277939,我和我的祖国,4.45,31.18亿,19,<0.1%,23,22.7%,2020-01-18
248803,我和我的小伙伴们,3.81,29.6万,73,<0.1%,18,99.8%,2020-01-18
1203046,坂本龙一：终曲,2.97,494.1万,9,<0.1%,83,9.6%,2020-01-18
1301580,铁血阳泉,2.91,88.4万,11,<0.1%,97,52.5%,2020-01-18
1250700,攀登者,2.76,10.88亿,12,<0.1%,24,--,2020-01-18
1236504,正正的世界,2.63,240.9万,110,<0.1%,8,100%,2020-01-18
1215114,廉政风云,2.60,1.18亿,59,<0.1%,17,43.2%,2020-01-18
1290395,幸福的小满,2.36,129.5万,43,<0.1%,22,56.1%,2020-01-18
1212608,站住！小偷,2.30,91.1万,2,<0.1%,506,2.2%,2020-01-18
378256,美丽人生,1.92,77.7万,5,<0.1%,127,--,2020-01-18
1212192,差等生乔曦,1.87,193.4万,32,<0.1%,6,--,2020-01-18
1250610,乡村青年,1.80,972.3万,50,<0.1%,4,100%,2020-01-18
1197417,使徒行者2：谍影行动,1.68,7.01亿,21,<0.1%,8,--,2020-01-18
1301296,野猪,1.49,91.6万,1,<0.1%,1268,0.4%,2020-01-18
1218474,狐踪谍影,1.25,104.6万,1,<0.1%,488,1.1%,2020-01-18
346409,尼斯大冒险,1.24,454.9万,3,<0.1%,200,2.5%,2020-01-18
1133527,阳光夏令营,1.17,31.3万,79,<0.1%,6,--,2020-01-18
1278147,古窑迷踪,1.04,89.8万,2,<0.1%,217,1.9%,2020-01-18
1218273,误杀,1721.56,11.55亿,8,25.8%,69207,5.2%,2020-01-19
1190122,叶问4：完结篇,1434.31,11.40亿,6,21.5%,70695,4.1%,2020-01-19
1279731,宠爱,1081.16,6.51亿,5,16.2%,66502,3.5%,2020-01-19
1214142,变身特工,520.56,8903.9万,7,7.8%,23547,5.5%,2020-01-19
1206381,灭绝,280.70,1000.3万,3,4.2%,34774,2.4%,2020-01-19
1220983,动物特工局,274.17,3681.5万,5,4.1%,20704,4.1%,2020-01-19
247949,冰雪奇缘2,236.19,8.58亿,7,3.5%,11602,5.8%,2020-01-19
1281095,紫罗兰永恒花园 外传：永远与自动手记人偶,213.73,4321.4万,4,3.2%,20454,3.4%,2020-01-19
1219754,鲨海逃生,140.86,4280.4万,3,2.1%,21177,2.2%,2020-01-19
1228869,半个喜剧,124.34,1.85亿,5,1.8%,7517,4.8%,2020-01-19
1303,美丽人生,121.04,5664.3万,5,1.8%,8469,4.1%,2020-01-19
1196202,天使陷落,75.55,6466.6万,4,1.1%,6743,3.2%,2020-01-19
443387,星球大战：天行者崛起,44.81,1.43亿,5,0.6%,2278,2.7%,2020-01-19
1284594,我为你牺牲,40.12,2.46亿,4,0.6%,2759,3.8%,2020-01-19
418207,理查德·朱维尔的哀歌,39.06,477.3万,5,0.5%,2323,4.2%,2020-01-19
1189325,捉妖学院,39.00,1324.7万,100,0.5%,65,--,2020-01-19
1261203,解放·终局营救,28.24,4106.1万,39,0.4%,163,35.6%,2020-01-19
1302015,士兵顺溜：兵王争锋,26.38,131.0万,2,0.3%,4034,2.0%,2020-01-19
1299333,鹭世界,24.27,447.9万,10,0.3%,890,7.1%,2020-01-19
1301459,海林都,20.35,4586.5万,100,0.3%,63,100%,2020-01-19
1201272,为家而战,18.58,1671.3万,2,0.2%,5721,1.0%,2020-01-19
1255359,别告诉她,15.78,389.6万,3,0.2%,1297,3.2%,2020-01-19
1297995,只有芸知道,13.53,1.59亿,3,0.2%,1492,3.1%,2020-01-19
1301498,盲舞,12.79,132.6万,72,0.1%,30,75.2%,2020-01-19
1237279,特警队,12.19,5658.1万,3,0.1%,1472,2.7%,2020-01-19
1291012,为爱重生,11.97,2503.4万,20,0.1%,217,100%,2020-01-19
248172,复仇者联盟4：终局之战,11.72,42.49亿,20,0.1%,59,--,2020-01-19
1217123,夺冠,11.41,11.4万,125,0.1%,19,100.0%,2020-01-19
1213293,小羊肖恩2：末日农场,6.52,1708.3万,3,<0.1%,904,2.4%,2020-01-19
1298827,亲爱的新年好,5.71,6243.4万,2,<0.1%,1186,1.7%,2020-01-19
1301695,城市的星空,3.79,208.8万,59,<0.1%,13,91.8%,2020-01-19
1258163,利刃出鞘,3.63,2.00亿,6,<0.1%,147,6.9%,2020-01-19
461076,紧急救援,3.49,4.4万,190,<0.1%,4,100%,2020-01-19
1216383,比悲伤更悲伤的故事,2.65,9.55亿,27,<0.1%,10,--,2020-01-19
1290395,幸福的小满,2.46,131.9万,34,<0.1%,29,32.5%,2020-01-19
341139,惊奇队长,2.45,10.35亿,25,<0.1%,10,--,2020-01-19
1258847,西河恋歌,2.40,19.2万,71,<0.1%,34,100%,2020-01-19
1203046,坂本龙一：终曲,2.27,496.3万,6,<0.1%,85,6.3%,2020-01-19
1301580,铁血阳泉,2.22,90.7万,9,<0.1%,87,77.6%,2020-01-19
1215114,廉政风云,1.97,1.18亿,47,<0.1%,16,31.6%,2020-01-19
1236504,正正的世界,1.93,242.8万,91,<0.1%,7,100%,2020-01-19
1250610,乡村青年,1.80,974.1万,25,<0.1%,8,100%,2020-01-19
1243239,熊出没·原始时代,1.57,7.14亿,18,<0.1%,9,--,2020-01-19
1302100,刑场上的婚礼,1.43,216.9万,25,<0.1%,16,30.8%,2020-01-19
378256,美丽人生,1.37,79.1万,4,<0.1%,125,--,2020-01-19
1277939,我和我的祖国,1.26,31.10亿,27,<0.1%,18,25.8%,2020-01-19
248803,我和我的小伙伴们,1.24,30.8万,52,<0.1%,8,64.3%,2020-01-19
1278147,古窑迷踪,1.23,91.1万,3,<0.1%,218,2.2%,2020-01-19
341823,罗宾汉：起源,1.19,447.0万,2,<0.1%,157,2.7%,2020-01-19
1212,千与千寻,1.15,4.88亿,3,<0.1%,46,--,2020-01-19
1211727,反贪风暴4,1.13,7.98亿,29,<0.1%,4,--,2020-01-19
1212608,站住！小偷,1.12,92.2万,1,<0.1%,458,1.1%,2020-01-19
1218474,狐踪谍影,1.10,105.7万,1,<0.1%,514,0.9%,2020-01-19
1286126,守望人,1.05,105.8万,3,<0.1%,168,2.8%,2020-01-19
1218273,误杀,1612.55,11.71亿,7,27.2%,69143,4.9%,2020-01-20
1190122,叶问4：完结篇,1269.50,11.53亿,6,21.4%,67445,4.1%,2020-01-20
1279731,宠爱,989.68,6.61亿,5,16.7%,64650,3.4%,2020-01-20
1214142,变身特工,446.43,9350.3万,6,7.5%,23471,4.8%,2020-01-20
1220983,动物特工局,213.46,3895.0万,4,3.6%,18576,3.7%,2020-01-20
247949,冰雪奇缘2,213.18,8.60亿,7,3.6%,10703,5.7%,2020-01-20
1206381,灭绝,212.39,1212.6万,3,3.5%,29799,2.1%,2020-01-20
1281095,紫罗兰永恒花园 外传：永远与自动手记人偶,176.67,4498.1万,3,2.9%,19478,3.0%,2020-01-20
1219754,鲨海逃生,130.15,4410.6万,3,2.2%,20438,2.1%,2020-01-20
1303,美丽人生,109.43,5773.8万,4,1.8%,8771,3.7%,2020-01-20
1228869,半个喜剧,102.26,1.86亿,5,1.7%,6145,4.9%,2020-01-20
1196202,天使陷落,67.35,6533.9万,3,1.1%,7071,2.8%,2020-01-20
1284594,我为你牺牲,50.12,2.46亿,6,0.8%,2444,5.9%,2020-01-20
418207,理查德·朱维尔的哀歌,32.05,509.3万,4,0.5%,2284,3.6%,2020-01-20
1189325,捉妖学院,24.63,1349.4万,61,0.4%,68,100%,2020-01-20
1301459,海林都,20.72,4607.2万,79,0.3%,79,100%,2020-01-20
1261203,解放·终局营救,18.51,4124.6万,22,0.3%,191,21.3%,2020-01-20
1299333,鹭世界,18.36,466.2万,8,0.3%,841,5.8%,2020-01-20
1302015,士兵顺溜：兵王争锋,17.27,148.2万,2,0.2%,2917,1.8%,2020-01-20
1298853,致敬英雄,16.45,342.2万,38,0.2%,146,62.9%,2020-01-20
1237279,特警队,16.23,5674.4万,3,0.2%,1648,3.1%,2020-01-20
1286126,守望人,16.06,121.9万,13,0.2%,173,16.9%,2020-01-20
1301498,盲舞,15.06,147.7万,67,0.2%,38,92.1%,2020-01-20
1255359,别告诉她,11.96,401.5万,3,0.2%,1281,2.4%,2020-01-20
1201272,为家而战,11.58,1682.9万,1,0.1%,5513,0.6%,2020-01-20
1291012,为爱重生,10.25,2513.6万,18,0.1%,213,100%,2020-01-20
1277939,我和我的祖国,9.00,31.10亿,18,0.1%,57,45.6%,2020-01-20
1217123,夺冠,8.65,20.0万,104,0.1%,18,100.0%,2020-01-20
1298827,亲爱的新年好,6.61,6250.0万,2,0.1%,1399,1.6%,2020-01-20
1213293,小羊肖恩2：末日农场,6.08,1714.4万,3,0.1%,864,2.6%,2020-01-20
1258163,利刃出鞘,4.25,2.00亿,6,<0.1%,186,6.2%,2020-01-20
1229534,银河补习班,2.65,8.72亿,30,<0.1%,9,100%,2020-01-20
1182619,教授与疯子,2.64,266.7万,30,<0.1%,31,46.6%,2020-01-20
246061,哥斯拉2：怪兽之王,2.54,9.37亿,13,<0.1%,21,--,2020-01-20
1211727,反贪风暴4,2.33,7.96亿,20,<0.1%,12,--,2020-01-20
410629,阿丽塔：战斗天使,2.20,8.96亿,28,<0.1%,8,--,2020-01-20
1290395,幸福的小满,2.17,134.1万,35,<0.1%,25,36.5%,2020-01-20
1302100,刑场上的婚礼,2.00,218.9万,27,<0.1%,24,27.5%,2020-01-20
1236504,正正的世界,1.98,244.8万,92,<0.1%,7,100%,2020-01-20
1203046,坂本龙一：终曲,1.97,498.3万,5,<0.1%,105,5.0%,2020-01-20
1250610,乡村青年,1.97,976.1万,28,<0.1%,8,100%,2020-01-20
1301580,铁血阳泉,1.91,92.6万,8,<0.1%,89,73.6%,2020-01-20
1215114,廉政风云,1.67,1.18亿,39,<0.1%,17,37.6%,2020-01-20
1189879,狮子王,1.65,8.32亿,33,<0.1%,5,--,2020-01-20
1302399,红月亮森林,1.51,1.5万,14,<0.1%,44,14.4%,2020-01-20
1301695,城市的星空,1.30,210.1万,87,<0.1%,3,79.5%,2020-01-20
1218474,狐踪谍影,1.27,107.0万,1,<0.1%,534,1.0%,2020-01-20
1302042,那人那事,1.23,52.6万,12,<0.1%,39,16.6%,2020-01-20
1212608,站住！小偷,1.20,93.4万,1,<0.1%,434,1.2%,2020-01-20
341823,罗宾汉：起源,1.16,448.2万,2,<0.1%,242,1.8%,2020-01-20
1218273,误杀,1523.60,11.87亿,7,28.8%,71411,4.5%,2020-01-21
1190122,叶问4：完结篇,1206.09,11.65亿,6,22.8%,69063,3.8%,2020-01-21
1279731,宠爱,917.75,6.70亿,5,17.3%,65636,3.1%,2020-01-21
1214142,变身特工,439.99,9790.2万,5,8.3%,25902,4.4%,2020-01-21
1220983,动物特工局,213.23,4108.1万,4,4.0%,20355,3.3%,2020-01-21
1206381,灭绝,170.44,1383.1万,2,3.2%,28388,1.8%,2020-01-21
1281095,紫罗兰永恒花园 外传：永远与自动手记人偶,154.66,4652.7万,3,2.9%,19962,2.6%,2020-01-21
1219754,鲨海逃生,126.56,4536.9万,3,2.3%,20895,2.0%,2020-01-21
1303,美丽人生,93.43,5867.1万,4,1.7%,9083,3.0%,2020-01-21
1228869,半个喜剧,90.25,1.87亿,4,1.7%,6612,4.0%,2020-01-21
1196202,天使陷落,63.24,6597.2万,3,1.1%,7408,2.5%,2020-01-21
1284594,我为你牺牲,41.21,2.47亿,8,0.7%,1442,8.0%,2020-01-21
418207,理查德·朱维尔的哀歌,27.92,537.3万,4,0.5%,2295,3.1%,2020-01-21
1302015,士兵顺溜：兵王争锋,16.69,164.9万,2,0.3%,2905,1.8%,2020-01-21
1301459,海林都,16.28,4637.4万,62,0.3%,82,91.0%,2020-01-21
1298853,致敬英雄,15.80,358.0万,39,0.2%,138,79.2%,2020-01-21
1277527,那时风华,15.60,1458.4万,57,0.2%,63,48.5%,2020-01-21
1301498,盲舞,15.00,162.7万,82,0.2%,31,100%,2020-01-21
1237279,特警队,13.62,5688.0万,3,0.2%,1847,2.3%,2020-01-21
1299333,鹭世界,13.34,479.6万,6,0.2%,854,4.1%,2020-01-21
1201272,为家而战,12.28,1695.2万,1,0.2%,5462,0.7%,2020-01-21
1291012,为爱重生,10.03,2523.7万,17,0.1%,219,100%,2020-01-21
1255359,别告诉她,8.35,409.9万,2,0.1%,1317,1.7%,2020-01-21
1298827,亲爱的新年好,7.30,6257.3万,2,0.1%,1531,1.5%,2020-01-21
1301695,城市的星空,6.80,216.9万,91,0.1%,15,76.7%,2020-01-21
1261203,解放·终局营救,6.38,4131.0万,11,0.1%,168,10.6%,2020-01-21
1213293,小羊肖恩2：末日农场,5.96,1720.4万,2,0.1%,1066,1.9%,2020-01-21
1217123,夺冠,5.90,25.9万,48,0.1%,21,51.4%,2020-01-21
1258163,利刃出鞘,3.86,2.00亿,5,<0.1%,206,5.0%,2020-01-21
1301580,铁血阳泉,2.63,95.2万,16,<0.1%,58,87.7%,2020-01-21
1236504,正正的世界,2.21,247.0万,91,<0.1%,8,100%,2020-01-21
1182619,教授与疯子,1.85,268.5万,18,<0.1%,31,28.5%,2020-01-21
1250610,乡村青年,1.79,977.8万,29,<0.1%,7,98.5%,2020-01-21
1203046,坂本龙一：终曲,1.59,499.9万,4,<0.1%,122,3.8%,2020-01-21
247949,冰雪奇缘2,1.56,8.60亿,1,<0.1%,460,2.8%,2020-01-21
1263828,天池水怪,1.47,9.5万,10,<0.1%,39,7.0%,2020-01-21
341823,罗宾汉：起源,1.32,449.5万,2,<0.1%,249,2.0%,2020-01-21
1212608,站住！小偷,1.26,94.7万,1,<0.1%,454,1.3%,2020-01-21
1278147,古窑迷踪,1.25,93.3万,3,<0.1%,232,2.0%,2020-01-21
1302100,刑场上的婚礼,1.24,220.1万,16,<0.1%,21,15.0%,2020-01-21
1302296,樟帮,1.18,4.0万,6,<0.1%,83,5.2%,2020-01-21
1302042,那人那事,1.16,53.8万,14,<0.1%,33,19.0%,2020-01-21
346409,尼斯大冒险,1.03,457.4万,2,<0.1%,265,1.8%,2020-01-21
1301018,变化中的中国·生活因你而火热,1.00,935.7万,32,<0.1%,8,60.5%,2020-01-21
1218273,误杀,1229.05,11.99亿,6,28.5%,71951,3.6%,2020-01-22
1190122,叶问4：完结篇,1008.79,11.75亿,5,23.4%,69760,3.2%,2020-01-22
1279731,宠爱,773.18,6.78亿,4,17.9%,65385,2.6%,2020-01-22
1214142,变身特工,335.83,1.01亿,4,7.8%,26161,3.3%,2020-01-22
1220983,动物特工局,155.43,4263.5万,3,3.6%,20416,2.4%,2020-01-22
1206381,灭绝,133.78,1516.9万,2,3.1%,27157,1.5%,2020-01-22
1281095,紫罗兰永恒花园 外传：永远与自动手记人偶,113.95,4766.6万,2,2.6%,19732,1.9%,2020-01-22
1219754,鲨海逃生,100.13,4637.1万,2,2.3%,20592,1.6%,2020-01-22
1228869,半个喜剧,72.40,1.87亿,4,1.6%,6640,3.2%,2020-01-22
1303,美丽人生,69.18,5936.3万,3,1.6%,9003,2.2%,2020-01-22
1196202,天使陷落,55.53,6652.7万,3,1.2%,7369,2.3%,2020-01-22
1284594,我为你牺牲,37.90,2.47亿,9,0.8%,1147,9.3%,2020-01-22
1277527,那时风华,29.44,1487.8万,72,0.6%,88,71.8%,2020-01-22
418207,理查德·朱维尔的哀歌,20.86,558.1万,3,0.4%,2154,2.5%,2020-01-22
1301695,城市的星空,19.49,236.4万,91,0.4%,32,94.5%,2020-01-22
1301498,盲舞,14.71,177.4万,70,0.3%,35,88.2%,2020-01-22
1302015,士兵顺溜：兵王争锋,13.30,178.2万,2,0.3%,2727,1.4%,2020-01-22
1301459,海林都,12.90,4650.3万,38,0.2%,109,85.8%,2020-01-22
1237279,特警队,12.63,5700.6万,2,0.2%,1792,2.2%,2020-01-22
1298853,致敬英雄,10.13,368.1万,28,0.2%,123,44.6%,2020-01-22
1261203,解放·终局营救,9.53,4140.5万,21,0.2%,180,23.8%,2020-01-22
1291012,为爱重生,9.06,2532.7万,15,0.2%,222,100%,2020-01-22
1201272,为家而战,9.03,1704.2万,1,0.2%,5248,0.5%,2020-01-22
1299333,鹭世界,8.21,487.8万,4,0.1%,848,2.5%,2020-01-22
1298827,亲爱的新年好,6.53,6263.8万,2,0.1%,1562,1.4%,2020-01-22
1255359,别告诉她,6.27,416.1万,2,0.1%,1258,1.3%,2020-01-22
1213293,小羊肖恩2：末日农场,4.31,1724.7万,2,0.1%,1024,1.5%,2020-01-22
1258163,利刃出鞘,3.13,2.00亿,4,<0.1%,213,4.1%,2020-01-22
1250610,乡村青年,2.09,979.9万,39,<0.1%,6,100%,2020-01-22
1263828,天池水怪,1.97,11.5万,8,<0.1%,80,12.9%,2020-01-22
1236504,正正的世界,1.80,248.8万,85,<0.1%,7,100%,2020-01-22
1182619,教授与疯子,1.57,270.1万,21,<0.1%,25,23.1%,2020-01-22
1203046,坂本龙一：终曲,1.42,501.3万,3,<0.1%,126,3.1%,2020-01-22
1133527,阳光夏令营,1.37,32.7万,79,<0.1%,7,--,2020-01-22
1301580,铁血阳泉,1.21,96.4万,9,<0.1%,50,86.6%,2020-01-22
1207927,一辈子的姐弟,1.16,27.7万,78,<0.1%,6,--,2020-01-22
1302042,那人那事,1.09,54.9万,12,<0.1%,36,14.8%,2020-01-22
1218273,误杀,683.32,12.06亿,4,26.8%,67098,2.1%,2020-01-23
1190122,叶问4：完结篇,612.82,11.81亿,3,24.0%,64998,2.1%,2020-01-23
1279731,宠爱,456.81,6.83亿,3,17.9%,60494,1.7%,2020-01-23
1214142,变身特工,190.47,1.03亿,3,7.4%,24623,2.0%,2020-01-23
1220983,动物特工局,98.95,4362.2万,2,3.8%,19174,1.6%,2020-01-23
1281095,紫罗兰永恒花园 外传：永远与自动手记人偶,75.48,4841.8万,2,2.9%,18055,1.4%,2020-01-23
1206381,灭绝,72.46,1589.1万,1,2.8%,24248,0.9%,2020-01-23
1219754,鲨海逃生,69.37,4705.9万,2,2.7%,18587,1.2%,2020-01-23
1228869,半个喜剧,43.16,1.88亿,3,1.6%,6112,2.0%,2020-01-23
1303,美丽人生,41.71,5978.0万,2,1.6%,8177,1.5%,2020-01-23
1196202,天使陷落,37.72,6690.4万,2,1.4%,6695,1.7%,2020-01-23
1277527,那时风华,30.37,1518.2万,82,1.1%,79,100%,2020-01-23
1284594,我为你牺牲,24.51,2.47亿,6,0.9%,957,6.8%,2020-01-23
1301695,城市的星空,19.97,256.4万,72,0.7%,35,80.9%,2020-01-23
1301459,海林都,11.31,4661.6万,54,0.4%,59,97.6%,2020-01-23
418207,理查德·朱维尔的哀歌,11.05,569.2万,2,0.4%,1949,1.5%,2020-01-23
1302015,士兵顺溜：兵王争锋,8.92,187.1万,2,0.3%,2474,1.0%,2020-01-23
1237279,特警队,7.56,5708.2万,2,0.2%,1624,1.5%,2020-01-23
1291012,为爱重生,7.19,2539.9万,11,0.2%,261,100%,2020-01-23
1301498,盲舞,6.98,184.4万,35,0.2%,36,61.4%,2020-01-23
1201272,为家而战,6.43,1710.6万,1,0.2%,4643,0.4%,2020-01-23
1298827,亲爱的新年好,4.46,6268.3万,1,0.1%,1376,1.0%,2020-01-23
1299333,鹭世界,3.64,491.4万,2,0.1%,766,1.2%,2020-01-23
1255359,别告诉她,3.33,419.5万,1,0.1%,1118,0.7%,2020-01-23
1213293,小羊肖恩2：末日农场,2.68,1727.4万,1,0.1%,948,0.9%,2020-01-23
1250610,乡村青年,1.80,981.7万,40,<0.1%,5,100%,2020-01-23
1261203,解放·终局营救,1.73,4142.3万,5,<0.1%,147,4.8%,2020-01-23
1258163,利刃出鞘,1.66,2.00亿,3,<0.1%,195,2.4%,2020-01-23
1263828,天池水怪,1.51,13.0万,15,<0.1%,30,22.0%,2020-01-23
1236504,正正的世界,1.09,244.7万,73,<0.1%,5,100%,2020-01-23
